tensor(1.69984),tensor(-1.17953),tensor(-0.09742),"tensor(2.06900, dtype=torch.float64)"
tensor(1.87132),tensor(-1.16537),tensor(-0.09946),"tensor(2.20452, dtype=torch.float64)"
tensor(1.87476),tensor(-1.07891),tensor(-0.10348),"tensor(2.16305, dtype=torch.float64)"
tensor(1.49504),tensor(-1.38387),tensor(-0.08756),"tensor(2.03722, dtype=torch.float64)"
tensor(1.76000),tensor(-1.12990),tensor(-0.09629),"tensor(2.09148, dtype=torch.float64)"
tensor(1.32104),tensor(-1.40905),tensor(-0.08097),"tensor(1.93147, dtype=torch.float64)"
tensor(3.38338),tensor(-0.09088),tensor(-0.11975),"tensor(3.38460, dtype=torch.float64)"
tensor(2.58845),tensor(-2.39627),tensor(-0.05063),"tensor(3.52735, dtype=torch.float64)"
tensor(1.38306),tensor(-2.29091),tensor(-0.00085),"tensor(2.67602, dtype=torch.float64)"
tensor(-0.82314),tensor(-3.50336),tensor(0.06633),"tensor(3.59876, dtype=torch.float64)"
tensor(-1.46038),tensor(-4.27269),tensor(0.09387),"tensor(4.51537, dtype=torch.float64)"
tensor(-1.60692),tensor(-4.59637),tensor(0.09568),"tensor(4.86917, dtype=torch.float64)"
tensor(0.48421),tensor(-2.65990),tensor(0.03374),"tensor(2.70362, dtype=torch.float64)"
tensor(0.70074),tensor(-2.96807),tensor(0.03591),"tensor(3.04967, dtype=torch.float64)"
tensor(-0.13515),tensor(-2.43787),tensor(0.05076),"tensor(2.44161, dtype=torch.float64)"
tensor(-2.78687),tensor(-3.65785),tensor(0.10872),"tensor(4.59854, dtype=torch.float64)"
tensor(-1.08416),tensor(-3.36063),tensor(0.06744),"tensor(3.53118, dtype=torch.float64)"
tensor(0.19331),tensor(-3.56416),tensor(0.04099),"tensor(3.56939, dtype=torch.float64)"
tensor(-0.57478),tensor(-3.73840),tensor(0.05746),"tensor(3.78233, dtype=torch.float64)"
tensor(0.40755),tensor(-4.01447),tensor(0.04726),"tensor(4.03511, dtype=torch.float64)"
tensor(2.46928),tensor(-2.59206),tensor(0.00513),"tensor(3.57997, dtype=torch.float64)"
tensor(2.87027),tensor(-2.54153),tensor(-0.00184),"tensor(3.83377, dtype=torch.float64)"
tensor(0.92720),tensor(-3.22116),tensor(0.03224),"tensor(3.35195, dtype=torch.float64)"
tensor(2.79688),tensor(-2.99003),tensor(-0.00070),"tensor(4.09424, dtype=torch.float64)"
tensor(2.71394),tensor(-2.52063),tensor(-0.00113),"tensor(3.70392, dtype=torch.float64)"
tensor(-0.50806),tensor(-4.11645),tensor(0.05282),"tensor(4.14768, dtype=torch.float64)"
tensor(3.60602),tensor(-1.47879),tensor(-0.03296),"tensor(3.89746, dtype=torch.float64)"
tensor(3.10984),tensor(-2.85454),tensor(-0.01291),"tensor(4.22131, dtype=torch.float64)"
tensor(4.08464),tensor(-2.49809),tensor(-0.02915),"tensor(4.78798, dtype=torch.float64)"
tensor(4.54400),tensor(-2.09533),tensor(-0.03958),"tensor(5.00383, dtype=torch.float64)"
tensor(5.08800),tensor(-1.87402),tensor(-0.04793),"tensor(5.42214, dtype=torch.float64)"
tensor(4.54400),tensor(-2.09533),tensor(-0.03958),"tensor(5.00383, dtype=torch.float64)"
tensor(4.54400),tensor(-2.09533),tensor(-0.03958),"tensor(5.00383, dtype=torch.float64)"
tensor(4.54400),tensor(-2.09533),tensor(-0.03958),"tensor(5.00383, dtype=torch.float64)"
